,Wskaźnik cen konsumenta CPI (% r/r),    Ceny żywności (% r/r),    Ceny energii (% r/r),    Wskaźnik cen inflacji bazowej po wyłączeniu cen żywności i energii (% r/r),PKB (% r/r),    Popyt krajowy (% r/r),        Spożycie indywidualne (% r/r),        Spożycie zbiorowe (% r/r),        Nakłady inwestycyjne (% r/r),    Wkład eksportu netto (pkt. proc. r/r),        Eksport (% r/r),        Import (% r/r),Płace brutto (% r/r),Liczba pracujących (% r/r),Stopa bezrobocia (%),NAWRU (%),Stopa aktywności zawodowej (%),Wydajność pracy (% r/r),Jednostkowe koszty pracy (% r/r),Produkt potencjalny (% r/r),Luka popytowa (% PKB potencjalnego),"Indeks cen surowców rolnych (USD; 2010=1,00)","Indeks cen surowców energetycznych (USD; 2010=1,00)",Poziom cen za granicą (% r/r),PKB za granicą (% r/r),Saldo rachunku bieżącego i rachunku kapitałowego (% PKB),WIBOR 3M (%)
2011-06-07,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-08,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-09,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-10,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-13,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-14,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-15,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-16,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-17,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-20,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-21,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-22,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-23,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-24,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-27,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-28,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-29,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-06-30,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-01,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-04,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-05,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-06,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-07,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-08,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-11,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-12,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-13,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-14,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-15,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-18,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-19,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-20,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-21,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-22,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-25,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-26,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-27,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-28,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-07-29,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-01,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-02,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-03,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-04,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-05,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-08,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-09,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-10,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-11,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-12,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-15,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-16,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-17,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-18,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-19,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-22,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-23,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-24,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-25,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-26,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-29,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-30,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-08-31,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-01,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-02,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-05,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-06,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-07,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-08,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-09,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-12,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-13,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-14,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-15,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-16,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-19,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-20,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-21,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-22,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-23,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-26,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-27,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-28,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-29,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-09-30,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-03,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-04,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-05,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-06,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-07,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-10,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-11,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-12,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-13,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-14,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-17,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-18,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-19,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-20,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-21,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-24,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-25,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-26,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-27,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-28,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-10-31,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-01,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-02,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-03,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-04,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-07,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-08,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-09,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-10,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-11,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-14,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
2011-11-15,4.0,5.0,8.6,2.4,4.1,3.9,3.5,0.7,7.5,0.2,5.5,5.0,5.4,1.0,9.5,9.9,56.0,3.1,2.1,3.2,0.5,1.35,1.86,1.5,1.9,-2.2,4.49
